date,Revenue,Gross Profit,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Diluted EPS,EBITDA,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company
2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,LONE
2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,LONE
2016-03-31,21.312456,0.5287260000000006,6.060413,-0.292109,-11.297199,-5.837199,-5.837199,0,21.199142,171.76559,17.714388,-16.827704,-1.021403,LONE
2016-06-30,24.218,6.047999999999999,13.892,7.718,-12.844,4.58055,4.58055,0,26.389272,158.999008,-10.181388,-2.349296,13.506403,LONE
2016-09-30,21.802,6.171,3.421,-4.535,-11.26,-7.98335,-7.98335,0,14.086,153.357992,10.701,-6.276,-3.569,LONE
2016-12-31,18.331,6.015,2.845,-5.607,-58.935,-48.815152,-48.815152,0,11.432,170.954008,-22.717,-2.328,25.094,LONE
2017-03-31,18.023,1.888000000000001,-0.782,-3.544,3.066,-2.26205,-2.26205,0,11.34,169.583,12.968,-20.652,5.5,LONE
2017-06-30,19.781,2.632,-0.922,-9.127,-23.161,-6.1037,-6.3997,0,11.591,235.263,4.144,-126.799,125.339,LONE
2017-09-30,28.663,6.016,3.372,-2.593,-7.124,-0.95745,-2.78145,0,19.902,227.138992,8.268,-30.078,20.054,LONE
2017-12-31,30.709,10.837,6.576,0.298,-11.806,5.4229,3.5749,0,18.767,215.346016,14.978,-31.214,13.962,LONE
2018-03-31,33.13,10.955000000000002,7.546,-1.864,-16.536,-2.48901,-4.37801,0,23.066,198.3,9.847,-34.476,24.129,LONE
2018-06-30,41.25,11.261999999999999,6.19,-5.57,-21.593,-6.48346,-8.41546,0,26.832,179.516,28.904,-36.645,11.163,LONE
2018-09-30,50.45,16.77,12.109,1.894,-19.71,-2.42006,-4.39506,0,35.884,145.437984,17.07,-57.964,39.976,LONE
2018-12-31,55.709,20.933,18.395,11.18,77.19,14.54853,12.52853,0,42.04,222.546984,32.253,-90.385,58.947,LONE
2019-03-31,40.012,19.751,7.662,-3.096,-58.564,-4.52721,-6.59221,0,25.553,164.609984,9.826,-22.298,10.884,LONE
2019-06-30,47.969,14.707000000000003,10.866,0.884,13.289,2.54105,-3.88095,0,32.529,178.602,28.361,-39.737,10.949,LONE
2019-09-30,52.593,14.886000000000001,10.762,-0.633,16.217,-0.86043,-3.01943,0,35.464,194.819,14.686,-54.534,39.949,LONE
2019-12-31,48.689,11.262,7.118,-3.784,-73.961,-14.15326,-16.36126,0,31.684,120.886992,27.449,-29.723,1.97,LONE
2020-03-31,37.009,0.49799999999999783,-0.981,-12.228,-110.791,-31.85578,-34.11278,0,23.287,10.336,13.835,-35.776,19.946,LONE
2020-06-30,17.22,-5.979000000000001,10.884,0.371,-40.593,-4.80916,-7.11716,0,27.545,-30.228992,16.576,-36.561,20.102,LONE
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2011-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2012-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2012-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2013-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2015-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2015-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,XOG
2016-03-31,14.63,-47.138,-58,-71.54,-45.52,-62.433,-62.433,0,-12.692,0,37.54,-78.524,9.786,XOG
2016-06-30,62.706,-6.251000000000003,-20.146,-33.22,-127.614,-66.2579,-66.2579,0,29.184,698.393984,3.638,-81.556,115.68,XOG
2016-09-30,68.115,-0.2310000000000001,-26.287,-57.467,-37.267,-50.397,-50.397,-0.14762000739574432,20.392,676.234992,56.385,-120.466,-38.203,XOG
2016-12-31,98.44,9.390000000000002,-209.496992,-220.159008,-245.602,-210.032048,-210.032048,-1.409337043762207,-145.466,1769.212032,18.825,-635.262016,1203.787008,XOG
2017-03-31,98.68,19.250999999999998,-17.249,-26.341,8.716,-17.40555,-21.42255,-0.12466900050640106,33.404,1790.666976,19.333,-319.784992,-3.733,XOG
2017-06-30,119.623,16.336999999999993,-13.588,-22.359,7.24,-14.87235,-18.92535,-0.11013700067996979,55.022,1808.044016,46.494,-273.335008,-2.821,XOG
2017-09-30,184.023008,44.246016000000004,8.324,-5.865,-29.796,-3.12195,-7.20795,-0.0447780005633831,102.544,1790.636,75.909,-477.942016,385.283008,XOG
2017-12-31,202.020992,46.84099200000001,2.765,-15.062,-30.568,16.0045,7.8895,0.04586400091648102,104.281,1775.148032,175.228992,-367.536,84.666,XOG
2018-03-31,253.468,108.696,70.46,7.486,-51.995,6.13399,1.97499,0.01133699994534254,166.667008,1731.549024,119.254,-265.084992,154.426,XOG
2018-06-30,295.848,133.952,96.7,78.437,8.848,60.505312,56.308312,0.3203670084476471,203.474,1755.183056,167.836,-200.784,85.834,XOG
2018-09-30,323.168992,162.18,115.777,96.879,65.15,69.372912,65.136912,0.3704879879951477,223.092,1973.141888,181.272,-212.264,236.808,XOG
2018-12-31,311.775008,134.488,90.164,72.068,99.852,30.82614,26.55014,0.15233799815177917,215.643008,2059.053024,216.571008,-219.172,-36.478,XOG
2019-03-31,232.246,63.12500800000001,29.279,17.414,-94.032,12.94534,8.62834,0.049977000802755356,97.045,1942.632096,134.111,-232.375008,-23.951,XOG
2019-06-30,236.26,63.85000000000001,19.823,2.116,43.444,-5.23112,-9.59012,-0.06015999987721443,64.652,1913.91008,84.333,-216.868992,55.672,XOG
2019-09-30,176.942,22.333999999999996,-18.356,-24.142,33.924,-29.41614,-33.81914,-0.24776999652385712,106.304,2045.401872,138.116992,-257.624,141.328,XOG
2019-12-31,230.844,-16.129999999999985,-87.464,-121.188,-1364.988032,-296.987968,-303.34496,-2.1977860927581787,97.447,684.376,201.396,-143.284992,-83.457,XOG
2020-03-31,165.187008,22.506016,-157.08,-138.568992,9.037,-109.309744,-109.309744,-0.7936909794807434,-81.029,422.853952,147.099008,-139.703008,-0.057,XOG
2020-06-30,63.129,-73.45999199999999,-174.478,-67.325,-291.934016,-114.492888,-124.311888,-0.8997480273246765,-91.859,133.39504,-63.145,-51.71,145.415008,XOG
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2011-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2012-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2012-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2013-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,CRC
2014-06-30,0,0,0,0,0,0,0,0,0,10273.999872,0,0,0,CRC
2014-09-30,1092,470,319,319,188,188,188,0.49000000953674316,623,4869.000192,0,0,0,CRC
2014-12-31,820,211.00000000000003,172,2,-2091.000064,199.6,199.6,0.5226500034332275,484,2611.000064,480,-674,-5896.999936,CRC
2015-03-31,577,27.00000000000003,-90,-172,-100,-101.95,-101.95,-0.2668150067329407,163,2516,115,-313,212,CRC
2015-06-30,634,88,-20,-86,-68,-50.45,-50.45,-0.13414199650287628,231,2454.999808,117,-127,19,CRC
2015-09-30,626,84.99999999999996,-7,-142,-104,-96.2,-96.2,-0.2511090040206909,246,2355.000064,180,-102,-111,CRC
2015-12-31,566,68,68,-127,-3281.999872,-52.442184,-52.442184,-0.13649700582027435,315,-915.999744,-9,-215,232,CRC
2016-03-31,322,-48.00000000000001,-33,-115,-50,-100,-100,-0.2597689926624298,114,-952,115,-29,-88,CRC
2016-06-30,454,86.00000000000001,46,-72,-140,-72,-72,-1.8057390451431274,184,-1044.99968,-71,11,52,CRC
2016-09-30,481,95.99999999999996,12,-83,546,-83,-83,-2.044334888458252,149,-493.000192,101,-13,-80,CRC
2016-12-31,452,71.99999999999999,-28,-74,-77,-74,-74,-1.758741021156311,109,-556.99968,-15,-30,47,CRC
2017-03-31,590,206,121.153848,-82.230768,52,-43,-44,-1.0401890277862549,261.15384,-447.000064,133,0,-95,CRC
2017-06-30,481,95.99999999999996,6,-82,-47,-83,-83,-1.9575469493865967,144,-490.999808,-13,-74,46,CRC
2017-09-30,518,123,29.538462,-57.46154,-132,-60,-60,-1.4051519632339478,163.538464,-574.00032,105,-100,14,CRC
2017-12-31,574,181.99999999999997,89,-11,-135,-14.35,-14.35,-0.33606600761413574,221,-720.000128,23,-139,108,CRC
2018-03-31,609,240,111.797472,21.658228,9,8,8,0.17624400556087494,230.797472,69.99968,200,-138,412,CRC
2018-06-30,648,255,112.531648,13.531646,-63,-6,-6,-0.12448100000619888,237.531648,89.999808,34,-669,183,CRC
2018-09-30,803,394,160,58,91,33,33,0.6479020118713379,288,139.999808,159,-158,-12,CRC
2018-12-31,768,376,156,72,392,26,26,0.5256379842758179,286,509.000064,68,-191,109,CRC
2019-03-31,793,401,165.063296,58.063292,-44,31,31,0.632319986820221,295.063296,477.000128,158,-182,50,CRC
2019-06-30,646,259,117,16,41,-13,-13,-0.26813000440597534,252,498,114,12,-142,CRC
2019-09-30,684,303,151,51,127,18,18,0.34213799238204956,283,580.999744,268,-121,-152,CRC
2019-12-31,681,318,241.354432,97.354432,-25,36,36,0.7331979870796204,367.354432,506.00032,136,-103,-38,CRC
2020-03-31,573,221,149.848096,48.8481,-1744.999936,-8,-8,-0.16227200627326965,268.848096,-1279.000064,228,-12,-156,CRC
2020-06-30,276,22.999999999999986,-112,-244,-247,-271.16,-271.16,-5.477980136871338,-24,-1547.999744,-135,-15,199,CRC
2011-03-31,21.436696,10.435228,6.618292,6.749386,0.32692,4.376723,4.376723,0.14906099438667297,13.005736,356.869064,10.186129,-16.531265,7.113184,BCEI
2011-06-30,24.89236,13.136057,8.943394,7.926164,7.707745,4.924386,4.924386,0.16909199953079224,16.334987,364.411467,13.29125,-42.5317,28.472402,BCEI
2011-09-30,26.85424,14.068454,8.5285,7.403067,4.833352,2.102478,2.10247825,0.07219400256872177,15.83253,369.317555,15.506996,-53.439588,38.08516,BCEI
2011-12-31,34.444,18.691,7.743,6.404,-0.181,4.28515,4.28515,0.1344279944896698,18.167528,527.981519,18.618728,-46.399924,29.7183,BCEI
2012-03-31,46.619292,28.510918,17.760268,18.372164,8.477894,11.459424,11.459424,0.29027700424194336,29.588248,537.198232,17.685294,-34.739912,14.964942,BCEI
2012-06-30,51.585424,31.596536,19.702198,18.96261,21.193552,11.119494,11.119494,0.27479299902915955,33.48874,559.500112,38.704152,-76.50664,40.407864,BCEI
2012-09-30,58.235012,32.074846,15.006997,13.883535,1.644239,8.805189,8.805189,0.22139500081539154,33.293248,564.364616,36.258372,-93.667936,59.649768,BCEI
2012-12-31,74.04,41.4,26.967,25.126,13.255,14.34505,14.34505,0.3478949964046478,51.511028,578.517504,64.987736,-100.362104,34.796456,BCEI
2013-03-31,76.8,42.306,23.766,21.94,11.273,13.61885,13.37785,0.3397130072116852,47.233,591.24324,39.799,-71.436,30.54,BCEI
2013-06-30,93.565,51.15,31.653,25.697,14.883,15.8489,15.4739,0.39337798953056335,61.271,608.424064,51.029,-109.132,101.017,BCEI
2013-09-30,119.099,61.305,53.481,47.248,17.925,29.6913,29.2493,0.7424839735031128,90.293,628.482,100.294,-167.028,38.018,BCEI
2013-12-31,131.598,70.267,45.384,37.385,25.501,23.26825,23.26825,0.5834550261497498,96.03312,656.028344,125.760504,-127.493976,164.946144,BCEI
2014-03-31,125.168,66.954,31.408,22.124,9.577,13.83515,13.57915,0.3428640067577362,72.607,671.895008,77.684,-122.296,-4.627,BCEI
2014-06-30,130.29,58.155,20.355,11.088,1.271,7.13465,7.134629,0.1771170049905777,74.472,680.099968,80.285,-174.367008,-0.706,BCEI
2014-09-30,155.376992,58.58499199999999,55.931,42.884,48.854,25.20115,24.28815,0.5988789796829224,119.172,780.542016,117.993,-354.736,292.806016,BCEI
2014-12-31,144.559008,55.16400800000001,36.683,22.181,-42.75,16.4559,17.30992,0.39963299036026,106.982,740.071008,51.758,-173.595008,31.803,BCEI
2015-03-31,108.542,30.273999999999997,6.408,-7.879,-18.421,-4.06965,-3.75565,-0.08764000236988068,65.412,925.765968,32.09,-131.818,167.658,BCEI
2015-06-30,105.611,14.790999999999999,-16.707,-30.977,-41.164,-36.348,-35.66,-0.7315599918365479,53.218,888.518,31.262,-128.385,41.949,BCEI
2015-09-30,109.866,28.584,6.58,-9.57,-112.299,-1.1321,0.7909,0.0161530002951622,65.215,779.550008,36.989,-52.811,25.808,BCEI
2015-12-31,99.656,20.713999999999995,4.085,-42.814,-573.662976,-189.578,-189.578,-4.246326923370361,61.442,209.40704,9.875,-23.752,9.892,BCEI
2016-03-31,51.682,12.004999999999999,-10.727,-25.654,-47.237,-25.654,-25.654,-0.5221549868583679,15.652,164.94496,26.531,-37.89,208.616992,BCEI
2016-06-30,58.423,16.758999999999997,-4.965,-30.572,-49.477,-30.572,-30.572,-0.6204109787940979,25.962,117.803968,-11.775,-20.175,-16.478,BCEI
2016-09-30,53.673,12.384,-10.849,-25.078,-34.902,-25.078,-25.078,-0.5108270049095154,16.447,84.756032,17.506,-10.158,-44.089,BCEI
2016-12-31,49.85,9.720999999999998,-45.61,-67.595,-67.334,-65.011,-65.011,-1.3229169845581055,-18.997,19.060992,-17.699,0.822,-35.988,BCEI
2017-03-31,52.559,17.103000000000005,-2.096,-5.273,-94.276,-36.424048,-36.424048,-0.7401390075683594,19.116,-73.825024,15.652,-4.065,-0.335,BCEI
2017-06-30,44.144,19.339,-2.863,-2.849,93.356,-2.9134,-2.9134,-0.14303100109100342,8.826,686.410976,-39.369,-12.015,13.661,BCEI
2017-09-30,45.232,25.805,13.392846,13.123846,4.328,11.012,11.012,0.5368940234184265,20.742846,693.066976,15.252,-38.04,-0.318,BCEI
2017-12-31,50.189,26.249,8.193,4.995,-5.768,3.77939275,3.77939275,0.1847749948501587,17.319,688.333984,16.155,-34.54,0,BCEI
2018-03-31,59.881,34.343,21.147,20.802,13.87,20.802,20.802,1.0170140266418457,28.655,703.211984,15.903,-37.845,15,BCEI
2018-06-30,64.562,35.951,28.637,28.109,4.859,23.2265,23.2265,1.1314959526062012,38.201,710.429,26.246,-55.192,45.174,BCEI
2018-09-30,66.058,37.886,25.023,25.108,43.363,25.108,25.108,1.2151659727096558,36.01,755.596032,24.873,37.082,-59.937,BCEI
2018-12-31,66.213,43.094,29.265,28.249,106.094,28.37584,28.37584,1.3750749826431274,43.089,863.913008,49.576,-108.421,47.761,BCEI
2019-03-31,72.594,43.139,30.861,30.658,-6.993,30.658,30.658,1.4913649559020996,48.883,858.147008,41.721,-36.788,14.847,BCEI
2019-06-30,85.783,48.453,35.533,34.616,41.022,34.616,34.616,1.6789209842681885,57.03,900.006016,62.727,-85.343,-0.93,BCEI
2019-09-30,75.176,37.419,24.195,27.251,35.893,27.251,27.251,1.3206839561462402,47.096,937.923968,58.56,-74.095,14.757,BCEI
2019-12-31,79.667,40.227,26.921,24.153,-2.855,18.48132,18.48132,0.8938369750976562,51.936,936.690016,61.639,-58.932,-0.07,BCEI
2020-03-31,60.405,24.468,10.489,19.856,78.551,19.856,19.856,0.9615960121154785,35.475,1016.419008,47.994,-26.871,-21.071,BCEI
2020-06-30,36.192,0.9250000000000012,-10.163,11.348,-38.902,11.348,11.348,0.5462070107460022,15.638,978.038016,20.235,-25.148,-1.996,BCEI
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2011-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2012-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2012-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2013-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2015-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2015-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2016-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2017-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2017-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2017-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2018-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2018-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2018-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2018-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,MNRL
2019-03-31,18.265,11.77,8.707,4.911,4.195,4.73615,4.73615,0.23040899634361267,13.823,381.747008,10.039,-43.46,10,MNRL
2019-06-30,24.529,16.319,5.034,3.77,-3.207,2.2124,3.5634,0.010714000090956688,11.794,58.456,19.528,-35.672,90.307,MNRL
2019-09-30,25.107,15.296,9.115,9.18,8.464,8.39211,3.07411,0.13672100007534027,17.549,59.478,16.958,-100.718,26.881,MNRL
2019-12-31,33.614,31.411,14.362,13.917,12.346,12.35074,5.08174,0.20850899815559387,24.992,317.319016,22.5,-36.982,39.293,MNRL
2020-03-31,32.28,17.702,10.413,10.383,8.801,8.801,8.801,0.25901299715042114,23.239,519.633008,27.15,-23.882,-23.295,MNRL
2020-06-30,12.605,0.3709999999999997,-7.144,-7.666,-6.816,-6.816,-4.05,-0.10999999940395355,4.056,518.802016,11.467,-3.594,-22.514,MNRL
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2011-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2011-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2012-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2012-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2013-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2013-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2014-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2014-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2014-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2015-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2015-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2015-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2016-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2017-03-31,152.372992,57.757992,42.579,32.556,-491.587008,-155.901648,-157.693648,0,77.75,0,46.665,-10.833,-187.668,BRY
2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2017-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2017-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,BRY
2018-03-31,97.284,23.318,-0.745,-8.514,6.41,-10.716,-16.366,-0.4089150130748749,17.684,861.111984,27.592,-19.876,12.185,BRY
2018-06-30,65.982,33.065,-23.001,-32.156,-28.061,-35.05,-40.7,-1.0152159929275513,-1.142,860.033976,-77.14,-22.471,34.282,BRY
2018-09-30,142.947008,110.583008,58.825,48.948,36.985,40.529,-46.113,-0.6131150126457214,80.554,889.109992,56.882,-40.028,-16.251,BRY
2018-12-31,280.345984,194.735984,172.648,40.87,131.768,30.332,30.332,0.3595240116119385,196.902,1006.446016,98.137,-39.065,-14.305,BRY
2019-03-31,76.539,-16.233,-35.509,33.868,-34.098,24.495,24.495,0.2966020107269287,-10.924,939.129024,21.097,-52.791,-35.324,BRY
2019-06-30,170.066,85.491,64.142,34.028,31.972,27.239942,27.239942,0.33206799626350403,87.797,952.315976,76.382,-61.594,-16.223,BRY
2019-09-30,194.672,104.735,81.883,45.861,52.649,33.15765,33.15765,0.40944498777389526,109.547,997.343984,73.794,-68.759,-5.262,BRY
2019-12-31,118.128,14.410999999999998,-7.261,42.494,-6.984,29.247718,29.247718,0.3604469895362854,22.841,972.448008,86.036,-57.361,-28.675,BRY
2020-03-31,339.264992,247.009992,222.956992,34.462,-115.3,-18.172326,-18.172326,-0.2299260050058365,258.286,849.825992,44.483,-43.038,-1.444,BRY
2020-06-30,33.453,-57.029999999999994,-77.601,8.783,-64.901,6.413668,6.413668,0.080376997590065,-40.089,789.515008,41.939,-22.48,-19.46,BRY
2011-03-31,315.328992,124.304,46.621,37.035,-18.503,19.166,19.166,0.3020789921283722,151.976992,1212.448,156.684992,-273.023008,302.555008,SM
2011-06-30,377.872992,191.996992,139.048992,124.726,124.533,69.873,69.873,1.0430699586868286,254.431008,1349.166064,213.288,-293.752,-9.75,SM
2011-09-30,530.574016,309.017024,102.16,92.815,230.096992,58.059,58.059,0.8569769859313965,225.227008,1587.753056,119.774,-190.128992,-0.802,SM
2011-12-31,379.542016,106.38700799999998,65.196,53.067,-120.711,32.159,32.159,0.49769800901412964,232.494,1462.94,270.784992,-508.006016,326.492,SM
2012-03-31,377.423008,109.27100800000001,57.121,42.913,26.336,30.306,30.306,0.44851601123809814,226.691008,1490.424,188.052992,-331.785984,24.825,SM
2012-06-30,304.42,34.56700799999998,27.685,14.978,24.889,19.709,19.709,0.29332301020622253,189.292992,1527.696048,222.235008,-363.371008,141.034,SM
2012-09-30,378.951008,71.85302399999999,21.999,3.763,-38.336,9.163,9.163,0.13937200605869293,214.431008,1474.041952,243.298,-388.539008,145.240992,SM
2012-12-31,444.308,120.584992,69.831,51.482,-67.138,37.627,37.627,0.5649229884147644,274.097984,1414.466048,268.383008,-373.636992,110.996,SM
2013-03-31,484.18,159.83798400000003,96.952,79.776,16.727,56.499,56.499,0.839031994342804,295.660992,1436.82496,282.292,-378.903008,90.772,SM
2013-06-30,553.08,177.61200000000002,91.705,70.148,76.522,45.093,45.093,0.6670799851417542,317.436,1526.902944,314.063008,-398.887008,84.913,SM
2013-09-30,619.323008,264.610016,193.386,168.926,70.69,105.628,105.628,1.5518900156021118,389.177984,1586.784,404.513984,-388.583008,-15.931,SM
2013-12-31,608.243008,231.207008,171.991008,147.452992,6.996,95.575,95.575,1.395885944366455,374.631008,1606.82096,337.644992,-26.53,-29.043,SM
2014-03-31,632.72,291.79599999999994,255.079008,230.915008,65.607,145.014,145.014,2.1255900859832764,432.294016,1675.41904,299.728,-345.532992,-0.008,SM
2014-06-30,674.979968,309.60096,237.272224,211.385232,59.78,132.162,132.162,1.9407130479812622,425.053216,1745.952032,415.424992,-487.102016,-0.964,SM
2014-09-30,618.785984,257.136992,187.990464,164.697456,208.938,102.829,102.829,1.49937903881073,371.249472,1951.840032,359.968992,-903.350016,379.856,SM
