date,Revenue,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company,target_revenue,target_income
2013-09-30,37.74,8.104,8.048,2.386,2.386,2.386,221.875008,46.35,-15.674,-8.919,EGY,58.282,35.952
2013-12-31,58.282,35.952,36.025,26.377,26.375,26.377,250.874008,38.596,-10.927,2.396,EGY,28.071,-0.65
2014-03-31,28.071,-0.65,-0.912,-7.038,-7.038,-7.038,245.253008,-23.542,-24.544,-1.722,EGY,52.098,33.828
2014-06-30,52.098,33.828,33.72,24.712,24.712,24.712,271.228,64.102,-26.683,0.428,EGY,24.486,6.687
2014-09-30,24.486,6.687,6.87,3.109,3.109,3.109,278.102008,14.194,-16.812,17.548,EGY,23.037,4.071
2014-12-31,23.037,4.071,3.599,-98.332,0.009,0.009,180.463,-31.364,-33.359,0.276,EGY,18.239,-29.879
2015-03-31,18.239,-29.879,-30.241,-39.005,-35.495648,-35.495648,143.586,-0.601,-22.343,0.445,EGY,27.137,4.791
2015-06-30,27.137,4.791,4.89,-5.204,-1.42035,-1.42035,139.067,27.554,-13.065,0.007,EGY,17.546,-14.133
2015-09-30,17.546,-14.133,-12.973,-33.668,-21.9758,-21.9758,106.091,10.566,-30.913,0.0,EGY,17.523,-16.729
2015-12-31,17.523,-16.729,-18.142,-80.779,-22.384,-22.384,26.076,1.356,-16.689,-0.011,EGY,10.976,-13.515
2016-03-31,10.976,-13.515,-13.745,-15.43,-15.43,-15.43,18.831,-0.18,-1.021,0.0,EGY,18.847,4.615
2016-06-30,18.847,4.615,3.081,-0.498,-0.1223,-0.1223,19.327,1.809,-12.207,-0.077,EGY,14.635,3.031
2016-09-30,14.635,3.031,2.749,0.184,0.42255,0.42255,3.209,13.971,14.883,-0.016,EGY,15.326,0.837
2016-12-31,15.326,0.837,-0.034,-3.355,-2.73295,-2.73295,-0.358,-3.416,-2.942,-0.051,EGY,21.266,8.211
2017-03-31,21.266,8.211,7.872,4.435,4.59295,4.59295,4.076,4.098,-0.768,0.455,EGY,20.425,5.587
2017-06-30,20.425,5.587,5.417,2.451,2.3665,2.3665,6.925,-1.525,0.05,-2.083,EGY,18.178,3.721
2017-09-30,18.178,3.721,3.522,-0.148,0.45065,0.45065,6.719,0.659,-0.268,-2.092,EGY,17.156,2.495
2017-12-31,17.156,2.495,4.934,3.534,2.17365,2.17365,10.289,5.725,-0.513,-2.095,EGY,27.645,13.014
2018-03-31,27.645,13.014,12.729,8.711,8.69204,8.69204,19.097,15.067,-0.423,-2.083,EGY,24.426,5.409
2018-06-30,24.426,5.409,5.154,0.887,1.42815,1.42815,20.483,15.589,-0.553,-6.638,EGY,25.266,14.001
2018-09-30,25.266,14.001,14.109,78.626,76.814528,76.814528,99.295,5.384,-12.229,0.066,EGY,27.606,11.848
2018-12-31,27.606,11.848,12.908,10.504,3.43982,3.43982,109.827,1.136,-0.922,-0.025,EGY,19.765,5.583
2019-03-31,19.765,5.583,5.532,0.83,2.36971,2.36971,116.298,13.485,-0.788,-0.058,EGY,25.23,6.37
2019-06-30,25.23,6.37,6.858,-0.871,-2.03941,-2.03941,115.672,3.096,-0.375,-0.187,EGY,17.603,1.501
2019-09-30,17.603,1.501,1.556,-3.858,-5.64893,-5.64893,109.887,12.47,-2.219,-2.047,EGY,21.923,7.397
2019-12-31,21.923,7.397,8.015,1.051,3.19664,3.19664,109.72,-2.579,-6.966,-1.363,EGY,18.389,3.942
2020-03-31,18.389,3.942,4.745,-52.737,-33.77384,-33.77384,56.413,27.627,-11.98,-0.652,EGY,17.974,-0.966
2011-03-31,1917.04704,340.392,293.663008,133.973,177.01,177.01,11788.37888,957.488,-1427.746944,1349.810944,EOG,2223.205888,553.209024
2011-06-30,2223.205888,553.209024,508.18,295.574016,299.246016,299.246016,12077.184768,1111.751936,-1167.330944,-35.008,EOG,2373.092096,469.377984
2011-09-30,2373.092096,469.377984,418.568992,540.878016,223.243008,223.243008,12493.84832,1272.283008,-1411.453952,-44.851,EOG,2674.509056,703.692992
2011-12-31,2674.509056,703.692992,648.374592,120.698,309.0,309.0,12640.904448,1236.88704,-1748.409984,-261.412992,EOG,2738.575872,585.697024
2012-03-31,2738.575872,585.697024,546.059008,324.008992,317.457984,317.457984,12991.842816,1077.604992,-1375.320064,-26.885,EOG,2780.75904,566.12672
2012-06-30,2780.75904,566.12672,520.026688,395.777984,312.440992,312.440992,13355.140864,1495.613056,-1479.236992,-29.862,EOG,3131.973888,782.865984
2012-09-30,3131.973888,782.865984,737.308032,355.491008,468.673984,468.673984,13793.470208,1436.371968,-1823.782016,1217.581952,EOG,3156.40192,787.025984
2012-12-31,3156.40192,787.025984,719.265024,-504.999008,437.028992,437.028992,13284.763648,1227.186944,-1440.924032,-21.084,EOG,3364.286976,840.846976
2013-03-31,3364.286976,840.846976,768.792,494.724992,489.859008,489.859008,13756.308736,1424.93504,-1159.739008,-38.722,EOG,3704.451072,959.391552
2013-06-30,3704.451072,959.391552,902.577536,659.692032,573.830976,573.830976,14384.62592,1890.77696,-1726.891008,-39.321,EOG,3805.964032,1038.063168
2013-09-30,3805.964032,1038.063168,989.849152,462.497984,634.307008,634.307008,14861.580032,2012.472064,-1876.71296,-49.229,EOG,3697.561088,928.862016
2013-12-31,3697.561088,928.862016,867.619968,580.193984,548.060992,548.060992,15418.459392,2001.229952,-1551.435008,-446.654016,EOG,4193.875968,1249.957888
2014-03-31,4193.875968,1249.957888,1196.46784,660.928,767.686976,767.686976,16033.314304,2267.673088,-1823.559936,-90.014,EOG,4326.10304,1283.277056
2014-06-30,4326.10304,1283.277056,1239.36,706.353024,796.049024,796.049024,16708.388096,1934.574976,-2289.004032,-84.184,EOG,4521.107968,1188.653952
2014-09-30,4521.107968,1188.653952,1117.612032,1103.618048,720.616,720.616,17719.897856,2336.468992,-2018.55296,-69.865,EOG,3686.396928,803.188992
2014-12-31,3686.396928,803.188992,725.129984,444.588,262.987056,262.987056,17712.581632,2110.438016,-1382.448,-83.671,EOG,2608.43008,186.332992
2015-03-31,2608.43008,186.332992,122.997,-169.748,61.9544,61.9544,17470.497792,960.547008,-1804.221952,892.572032,EOG,2717.19296,364.142016
2015-06-30,2717.19296,364.142016,313.038016,5.268,197.592352,197.592352,17427.243008,887.372992,-1062.96,-585.499008,EOG,2244.252928,61.975
2015-09-30,2244.252928,61.975,10.011,-4075.73888,13.512,13.512,13284.22272,1131.431936,-1678.215936,-76.37,EOG,1864.540032,-148.135008
2015-12-31,1864.540032,-148.135008,-217.208,-284.296,-149.508,-149.508,12943.035392,615.812992,-774.857984,140.218,EOG,1357.453952,-612.644992
2016-03-31,1357.453952,-612.644992,-685.472,-471.776,-455.42,-455.42,12405.487872,291.591008,-568.752,226.064,EOG,1820.828032,-223.422
2016-06-30,1820.828032,-223.422,-315.526016,-292.558016,-209.724992,-209.724992,12056.700672,503.145984,-312.375008,-89.817,EOG,1980.112,-226.167008
2016-09-30,1980.112,-226.167008,-304.936992,-190.0,-220.806,-220.806,11798.312448,759.580992,-382.484,-108.083,EOG,2363.791872,76.278
2016-12-31,2363.791872,76.278,-12.245,-142.352,-6.691,-6.691,13981.5808,804.745024,10.667,-270.886016,EOG,2567.215104,202.147008
2017-03-31,2567.215104,202.147008,133.783,28.517,89.402,89.402,13928.230912,898.049024,-836.427008,-114.598,EOG,2612.621056,164.712
2017-06-30,2612.621056,164.712,99.271,23.053,46.658,46.658,13901.714944,1078.375936,-882.668032,-93.707,EOG,2661.790976,285.46
2017-09-30,2661.790976,285.46,216.604,100.541,146.175056,146.175056,13922.264064,961.363008,-1036.388992,-725.148992,EOG,3447.983104,688.288
2017-12-31,3447.983104,688.288,625.729024,2430.468096,400.879008,400.879008,16283.273216,1327.548032,-1231.924992,-102.257,EOG,3733.936896,948.238976
2018-03-31,3733.936896,948.238976,887.009984,638.588992,689.465984,689.465984,16840.638976,1552.166016,-1456.427008,-113.963,EOG,4363.908096,1090.761984
2018-06-30,4363.908096,1090.761984,1018.766976,696.731008,794.862016,794.862016,17452.393984,1941.617024,-1633.19104,-113.85,EOG,4625.866752,1395.547008
2018-09-30,4625.866752,1395.547008,1335.22304,1190.951936,1051.018432,1051.018432,18538.4704,2189.596928,-1788.649984,-134.716992,EOG,4283.858944,964.257984
2018-12-31,4283.858944,964.257984,929.457984,892.768,718.222016,718.222016,19364.187648,2079.822976,-1291.894016,-476.572992,EOG,4103.904,945.537024
2019-03-31,4103.904,945.537024,896.243008,635.425984,689.342016,689.342016,19903.797248,1607.76896,-1891.005952,-136.580992,EOG,4522.7648,1021.195008
2019-06-30,4522.7648,1021.195008,979.790016,847.841024,762.342016,762.342016,20630.275584,2686.543104,-1632.674048,-1029.134976,EOG,4109.658112,661.377024
2019-09-30,4109.658112,661.377024,630.875008,615.121984,485.128,485.128,21124.279808,2061.664,-1456.466048,-182.468992,EOG,4354.150912,1056.380992
2019-12-31,4354.150912,1056.380992,1023.838016,636.521024,786.884992,786.884992,21640.716288,1779.202944,-1197.026944,-165.136,EOG,3579.832064,436.040992
2020-03-31,3579.832064,436.040992,409.459008,9.813,318.033984,318.033984,21470.675456,2584.918016,-1530.942976,-175.268,EOG,1855.890944,-94.865
2011-03-31,474.374016,199.306,173.258,122.255,108.536096,108.536096,3153.255936,242.514,-18.875,-85.011,EQT,366.935008,153.214
2011-06-30,366.935008,153.214,123.386,87.754,78.301048,78.301048,3236.555008,238.57,-265.564,-32.409,EQT,359.980992,132.178
2011-09-30,359.980992,132.178,102.773,178.914,60.0901,60.0901,3437.73696,255.751008,41.828,-41.892,EQT,434.435008,164.867008
2011-12-31,434.435008,164.867008,133.371,90.846,85.720096,85.720096,3593.830016,168.184992,-371.479008,699.633024,EQT,447.496992,149.723008
2012-03-31,447.496992,149.723008,113.152,72.035,69.712552,69.712552,3706.134016,222.124,-267.196,-40.971,EQT,338.593984,82.194
2012-06-30,338.593984,82.194,46.814,31.446,31.9595,31.9595,3646.007936,196.315008,-391.377984,-35.107,EQT,364.688992,86.58
2012-09-30,364.688992,86.58,49.108,36.704,32.40535,32.40535,3847.771072,251.531008,-360.087008,232.512,EQT,405.137984,125.37
2012-12-31,405.137984,125.37,64.894,41.308,32.38525,32.38525,3888.802048,126.852,-351.836992,-231.954,EQT,416.625984,145.222
2013-03-31,416.625984,145.222,109.751,74.24,65.696952,65.696952,3927.036064,299.255008,-298.272,-22.713,EQT,470.104992,167.264992
2013-06-30,470.104992,167.264992,131.922,88.559,84.732248,84.732248,4102.22496,297.704992,-494.880992,53.551,EQT,477.691008,164.571008
2013-09-30,477.691008,164.571008,131.327,100.319,84.344552,84.344552,4735.323072,371.148,-427.488992,463.537984,EQT,490.902016,177.100992
2013-12-31,490.902016,177.100992,147.712992,78.534,58.086472,58.086472,4864.127872,194.752992,220.867008,6.124,EQT,661.625024,355.119008
2014-03-31,661.625024,355.119008,325.702016,211.039008,191.210208,191.210208,5014.505984,475.860992,-479.953984,68.256,EQT,534.171008,203.55
2014-06-30,534.171008,203.55,174.256,136.388,95.251352,95.251352,6029.933056,289.559008,-1007.121984,1082.023936,EQT,614.892032,199.276992
2014-09-30,614.892032,199.276992,164.564,132.294,77.608096,77.608096,6175.24992,376.524992,-613.598976,134.327008,EQT,637.966016,189.934
2014-12-31,637.966016,189.934,153.674,29.898,71.687768,71.687768,6373.06304,272.796992,-343.536992,-23.349,EQT,677.958016,302.296992
2015-03-31,677.958016,302.296992,266.02,221.168,163.53,163.53,7140.164992,453.116,-681.929024,934.902016,EQT,465.190016,68.069
2015-06-30,465.190016,68.069,33.925,63.747,-9.226,-9.226,7645.241088,202.911008,-684.958016,656.686016,EQT,453.784992,55.423
2015-09-30,453.784992,55.423,21.537,100.233,-28.13515,-28.13515,7752.273152,244.191008,-608.289024,68.616,EQT,528.640992,46.637
2015-12-31,528.640992,46.637,14.366,-63.262,-147.31856,-147.31856,8028.041984,316.721984,-550.430976,172.266,EQT,544.742976,132.519
2016-03-31,544.742976,132.519,101.179,88.425,10.541,10.541,8481.570816,284.916992,-396.688,67.026,EQT,447.768,5.076
2016-06-30,447.768,5.076,-23.585,-180.807008,-63.210984,-63.210984,9257.453056,208.487008,-463.18,955.222976,EQT,490.099008,41.83
2016-09-30,490.099008,41.83,16.561,70.104,-47.859,-47.859,9274.279168,274.295008,-809.564992,35.667,EQT,430.728,-311.311008
2016-12-31,430.728,-311.311008,-373.3,-509.215008,-352.016128,-352.016128,9119.247104,296.620992,-1217.048064,341.552992,EQT,744.985984,243.631008
2017-03-31,744.985984,243.631008,204.024,250.704992,75.879,75.879,9310.575872,514.816992,-716.88,-77.102,EQT,653.075008,160.962
2017-06-30,653.075008,160.962,123.189,122.645,31.927,31.927,9377.570048,808.993984,-1267.844992,-147.344992,EQT,637.646016,128.018
2017-09-30,637.646016,128.018,84.167,105.457,16.83415,16.83415,9424.67712,402.377984,-448.667008,32.503,EQT,914.313024,133.212
2017-12-31,914.313024,133.212,77.604,1276.690048,21.7849,21.7849,18414.613248,426.326016,-2485.558016,1647.988992,EQT,1211.04896,287.804
2018-03-31,1211.04896,287.804,229.763008,-1578.532992,34.472592,34.472592,16863.762176,904.412032,-849.436032,8.091,EQT,1030.294976,88.171
2018-06-30,1030.294976,88.171,30.921,-76.978,-100.393912,-100.393912,16702.618624,636.712,-912.801984,763.740032,EQT,1038.817984,109.392
2018-09-30,1038.817984,109.392,57.535,-127.347,-71.26004,31.88096,16217.392128,904.265984,-957.222016,-640.220992,EQT,1231.453056,4.051
2018-12-31,1231.453056,4.051,-50.742,-598.062016,134.07104,134.07104,10958.229248,530.865984,-1259.644032,727.409984,EQT,1213.971968,258.344
2019-03-31,1213.971968,258.344,222.758,190.691008,188.541136,188.541136,11139.58784,871.286976,-370.331008,-463.596992,EQT,960.529984,5.612
2019-06-30,960.529984,5.612,-21.246,125.566,-16.38436,-16.38436,11248.47488,443.545984,-394.297984,-59.924,EQT,943.307008,-27.064
2019-09-30,943.307008,-27.064,-51.813,-361.028,-53.533792,-53.533792,10897.624832,319.020992,-491.580992,149.932,EQT,948.355968,-386.183008
2019-12-31,948.355968,-386.183008,-407.358016,-1176.924032,-345.849952,-345.849952,9803.588224,217.85,-344.932,124.136,EQT,959.801984,24.955
2020-03-31,959.801984,24.955,-12.705,-167.139008,-51.296688,-51.296688,9633.878016,500.262016,-203.692992,-282.513984,EQT,818.116992,-41.917
2011-03-31,1.764,0.444,0.447,0.378,0.378,0.378,13.857,1.193,-1.075,-0.051,ESTE,1.997,0.553
2011-06-30,1.997,0.553,0.558,0.724,0.724,0.724,14.571,0.556,-0.701,-0.028,ESTE,1.987,0.401
2011-09-30,1.987,0.401,0.371,0.074,0.074,0.074,14.636,0.663,-1.387,-0.028,ESTE,2.458,0.424
2011-12-31,2.458,0.424,0.432,0.426,0.426,0.426,15.065,0.212,-0.193,-0.015,ESTE,2.525,0.907
2012-03-31,2.525,0.907,0.911,0.665,0.665,0.665,15.752,0.349,-0.851,0.0,ESTE,2.545,0.742
2012-06-30,2.545,0.742,0.802,0.728,0.728,0.728,16.418,1.846,-2.174,-0.084,ESTE,3.866,1.654
2012-09-30,3.866,1.654,1.655,1.152,1.152,1.152,17.592,0.889,-1.734,0.0,ESTE,2.776,0.559
2012-12-31,2.776,0.559,0.563,0.734,0.734,0.734,18.348,2.194,2.292,0.0,ESTE,2.347,0.276
2013-03-31,2.347,0.276,0.278,0.27,0.27,0.27,18.676,-0.042,-2.15,0.0,ESTE,2.809,0.573
2013-06-30,2.809,0.573,0.578,0.486,0.486,0.486,19.2,0.56,-2.57,0.0,ESTE,2.834,0.422
2013-09-30,2.834,0.422,0.471,0.37,0.37,0.37,19.607,1.464,-3.853,1.97,ESTE,3.388,0.77
2013-12-31,3.388,0.77,0.755,0.654,0.654,0.654,20.298,1.885,-3.844,1.982,ESTE,3.595,0.886
2014-03-31,3.595,0.886,0.861,0.693,0.693,0.693,21.038,2.888,-3.862,0.996,ESTE,4.672,1.715
2014-06-30,4.672,1.715,1.629,1.224,1.224,1.224,22.31,1.329,-3.786,2.999,ESTE,4.474,1.227
2014-09-30,4.474,1.227,1.229,0.933,0.933,0.933,23.288,0.848,-1.477,-0.042,ESTE,4.773,1.385
2014-12-31,4.773,1.385,1.345,1.089,1.089,1.089,24.394,-1.075,-1.751,-2.995,ESTE,12.814,-0.804
2015-03-31,12.814,-0.804,-0.879,-1.114,-0.581,-0.581,315.414,-21.506,-19.178,-0.073,ESTE,15.996,-0.456
2015-06-30,15.996,-0.456,-0.462,-0.748,-0.37035,-0.37035,314.666,11.145,-25.913,-0.052,ESTE,14.834,-0.841
2015-09-30,14.834,-0.841,-0.883,1.718,-0.4998,-0.4998,316.384,14.666,-18.207,-0.002,ESTE,10.435,-4.353
2015-12-31,10.435,-4.353,-4.529,-116.511,-26.58025,-26.58025,199.872992,-14.745,-3.304,-0.014,ESTE,8.855,-4.845
2016-03-31,8.855,-4.845,-5.656,-6.421,-5.92375,-5.92375,193.452,-15.192,-2.385,-0.003,ESTE,10.616,-1.837
2016-06-30,10.616,-1.837,-2.162,-11.172,-5.4364,-5.4364,275.664992,3.061,-35.742,45.867,ESTE,11.118,-3.791
2016-09-30,11.118,-3.791,-4.653,-3.9,-4.5201,-4.5201,273.092992,13.866,-8.542,-0.385,ESTE,14.905,-0.506
2016-12-31,14.905,-0.506,-0.856,-33.048,-6.07865,-6.07865,241.456992,-0.023,-13.199,-0.387,ESTE,15.343,-1.84
2017-03-31,15.343,-1.84,-2.176,0.729,-1.13455,-1.13455,243.496992,4.366,-4.168,-0.392,ESTE,25.777,2.955
2017-06-30,25.777,2.955,1.827,-54.967,26.2372,26.2372,674.158,7.312,-59.176,58.529,ESTE,31.282,8.178
2017-09-30,31.282,8.178,7.209,4.008,3.69775,3.69775,679.537008,12.506,-17.308,-0.822,ESTE,34.739,13.773
2017-12-31,34.739,13.773,12.961,5.497,19.08815,19.08815,725.732016,26.767,-5.651,-9.208,ESTE,40.895,19.91
2018-03-31,40.895,19.91,19.355,12.191,10.78385,10.78385,739.397024,16.766,-33.192,4.529,ESTE,37.15,14.0
2018-06-30,37.15,14.0,13.754,1.472,10.59136,10.59136,742.293984,36.663,-35.167,-8.358,ESTE,46.076,23.403
2018-09-30,46.076,23.403,22.875,0.564,17.71381,17.71381,744.092992,43.126,-46.046,12.153,ESTE,39.787,9.547
2018-12-31,39.787,9.547,8.25,80.986,-23.18873,-23.18873,826.492,5.824,-62.35,43.473,ESTE,40.728,12.732
2019-03-31,40.728,12.732,11.341,-38.443,22.48876,22.48876,790.030992,7.051,-48.487,41.486,ESTE,49.136,19.252
2019-06-30,49.136,19.252,17.674,19.536,5.93054,5.93054,811.563008,48.233,-31.473,-11.401,ESTE,39.204,11.584
2019-09-30,39.204,11.584,13.701,26.127,-1.31618,-1.31618,839.730976,30.455,-41.102,14.678,ESTE,68.994,21.593
2019-12-31,68.994,21.593,18.479,-5.64,20.072142,20.072142,835.751008,40.509,-79.549,43.046,ESTE,45.138,0.643
2020-03-31,45.138,0.643,-0.967,36.714,-21.512,-21.512,874.945984,48.542,-38.977,-18.286,ESTE,21.663,-15.036
2011-09-30,10.963589,2.804319,2.088621,2.088621,-6.323572,2.088621,115.019424,0.52088,-12.126307,12.285441,FANG,14.16911,4.732709
2011-12-31,14.16911,4.732709,4.052149,-8.957244,-0.5011385625,-0.5011385625,114.84728,16.343928,-25.824174,13.064552,FANG,14.986,5.372
2012-03-31,14.986,5.372,6.269,1.477,4.5918,4.5918,120.505336,19.552,-33.523,16.255,FANG,13.922,2.199
2012-06-30,13.922,2.199,1.559,13.624,5.78175,5.78175,123.873728,2.757321,-25.859142,16.082149,FANG,15.918,3.19
2012-09-30,15.918,3.19,3.6,0.452,2.704,2.704,124.6,11.154679,-27.570858,15.634851,FANG,25.53492,1.358085
2012-12-31,25.53492,1.358085,1.334398,-51.897432,-52.983692,-52.983692,462.068016,17.91,-97.797,104.813,FANG,27.366,7.119
2013-03-31,27.366,7.119,7.023,5.396,4.396,4.396,468.034,16.855,-74.094,36.397,FANG,44.538,18.527
2013-06-30,44.538,18.527,18.38,14.471,11.971,11.971,627.609,32.943,-64.581,108.02,FANG,54.576,26.208
2013-09-30,54.576,26.208,28.605,14.596,15.64,15.64,822.937992,41.849,-691.497024,620.849984,FANG,74.304,36.122
2013-12-31,74.304,36.122,31.806,20.124,19.104,19.104,845.540968,64.13,-109.968,8.293,FANG,96.948,47.007
2014-03-31,96.948,47.007,40.532,23.589,22.367,22.367,1082.908976,71.466,-399.184,337.476992,FANG,123.384,60.98
2014-06-30,123.384,60.98,55.483,27.824,35.9464,35.8754,1252.337016,88.24,-124.461,47.9,FANG,137.596,61.993
2014-09-30,137.596,61.993,53.718,44.641,34.9442,34.0422,1885.845952,92.289,-765.436032,676.798016,FANG,148.22,54.522152
2014-12-31,148.22,54.522152,44.667152,99.917,28.583,27.34,1985.21304,104.394,-192.916,78.061,FANG,144.960992,44.997
2015-03-31,144.960992,44.997,28.163,6.439,22.985,22.395,2116.517056,99.143,-153.555008,55.872,FANG,144.364992,49.633
2015-06-30,144.364992,49.633,39.792,-211.352,25.176958,25.176958,2243.619056,100.643,-526.409984,438.801984,FANG,147.45,54.377
2015-09-30,147.45,54.377,44.044,-156.042,26.22455,26.22455,2289.720032,139.818,-107.899,-32.77,FANG,154.826,71.059
2015-12-31,154.826,71.059,30.164,-186.835008,8.319,8.319,2108.972896,76.897,-107.186,6.577,FANG,92.598,8.33
2016-03-31,92.598,8.33,-1.12,-35.627,1.595,1.595,2337.055872,72.76,-107.157,250.092,FANG,111.95,27.484
2016-06-30,111.95,27.484,17.642,-157.120992,18.905,18.905,2186.551936,49.021,-73.219,7.182,FANG,141.74,52.661
2016-09-30,141.74,52.661,43.334,-0.6,41.704,41.704,2835.294976,104.565,-801.664,645.574016,FANG,181.996,84.039
2016-12-31,181.996,84.039,75.038,28.44,72.372,72.372,4018.292096,105.734,-328.201984,1721.773056,FANG,233.556,114.724
2017-03-31,233.556,114.724,103.644,141.074,97.445,97.445,5119.358048,175.927008,-1825.47904,20.418,FANG,274.119008,136.938
2017-06-30,274.119008,136.938,137.016992,164.128,129.987712,129.987712,5286.933856,218.504,-395.996992,156.640992,FANG,309.252992,150.639008
2017-09-30,309.252992,150.639008,141.45,81.948,131.065,131.065,5586.122848,243.587008,-543.249024,313.279008,FANG,394.911008,209.311008
2017-12-31,394.911008,209.311008,199.182,129.607,153.494,153.494,5581.73708,250.607008,-367.556992,199.191008,FANG,445.847008,235.339008
2018-03-31,445.847008,235.339008,224.374,178.154,162.131008,162.131008,5735.181936,339.427008,-584.931008,205.544992,FANG,480.0,236.0
2018-06-30,480.0,236.0,304.0,301.0,226.99576,226.99576,6012.466784,424.572992,-613.068992,230.455008,FANG,496.0,230.0
2018-09-30,496.0,230.0,213.199008,160.0,165.008992,165.008992,6429.796864,389.0,-621.0,627.0,FANG,625.833024,227.072992
2018-12-31,625.833024,227.072992,188.968,306.16,148.168992,148.168992,14166.262304,412.788992,-1684.084992,977.366016,FANG,879.0,336.0
2019-03-31,879.0,336.0,291.0,43.0,229.0,229.0,14513.99968,377.0,-937.0,471.0,FANG,1023.0,416.0
2019-06-30,1023.0,416.0,369.0,356.0,280.0,280.0,15450.000064,666.0,-835.0,369.0,FANG,984.0,360.0
2019-09-30,984.0,360.0,324.0,388.0,239.0,239.0,15489.000448,809.0,-972.0,-63.0,FANG,1116.0,420.0
2019-12-31,1116.0,420.0,407.0,-472.0,308.0,308.0,14906.0,887.0,-1144.0,285.0,FANG,984.0,294.0
2020-03-31,984.0,294.0,247.0,-400.0,230.0,230.0,14315.999808,849.0,-923.0,101.0,FANG,633.0,93.0
2011-03-31,48.379,4.515,-6.301,-23.168,-6.301,-7.813,152.97704,6.509,-89.752,116.405,GDP,58.835,9.094
2011-06-30,58.835,9.094,-3.861,0.082,-3.861,-5.373,153.167024,61.412,-103.584,-8.231,GDP,63.832,8.754
2011-09-30,63.832,8.754,-4.247,13.632,-4.247,-5.758,166.566,42.016,-94.559,55.437,GDP,61.328,0.198
2011-12-31,61.328,0.198,-12.322,-22.304,-12.322,-13.834,143.699984,26.403,-47.169,20.672,GDP,61.201,4.314
2012-03-31,61.201,4.314,-8.599,-17.729,-8.599,-10.111,126.018,30.537,-63.335,29.451,GDP,62.674,7.099
2012-06-30,62.674,7.099,-5.989,-3.202,-5.989,-7.501,123.43304,47.393,-68.403,22.965,GDP,64.766,6.503
2012-09-30,64.766,6.503,-6.809,12.405,-6.809,-8.32,135.984016,19.643,40.502,-60.53,GDP,65.364,-5.138
2012-12-31,65.364,-5.138,-18.224,-75.676,-18.224,-19.736,60.245008,76.216,-70.258,-6.34,GDP,47.236,-13.033
2013-03-31,47.236,-13.033,-26.402,-28.463,-26.402,-27.914,31.922,6.272,-51.778,48.366,GDP,48.568,-2.6305385
2013-06-30,48.568,-2.6305385,-15.642538,-16.143,-19.66,-23.616,119.606,29.588,-62.462,31.476,GDP,53.514,-0.053923078125
2013-09-30,53.514,-0.053923078125,-12.733923,-27.085,-14.296,-20.001,216.515,4.981,-80.935,75.205,GDP,50.191,-8.544
2013-12-31,50.191,-8.544,-20.569,-23.495,-20.569,-28.0,356.523,30.564,-55.479,72.234,GDP,49.072,-4.854
2014-03-31,49.072,-4.854,-16.722,-22.492,-16.722,-24.153,328.950008,6.555,-57.529,2.564,GDP,50.24,-6.631
